topology,layout,permutation,route_status,paths,routed_paths,failed_paths,drc_violation_count,crossing_count,braid_pair_count,max_pair_crossing_count,repeated_crossing_pairs,topology_wiring_um,physical_wiring_um,wiring_delta_um,topology_worst_il_db,physical_worst_il_db,worst_il_delta_db,avg_il_delta_db,grid_pitch_um,grid_merge_tol_um,min_spacing_um,mrr_keepout_um,port_escape_um,crossing_penalty_um,turn_guard_um,turn_timing_penalty_um,backtrack_penalty_um,hairpin_penalty_um,loss_aware_cost,prop_loss_db_per_um,bend_loss_db_per_bend,crossing_loss_db_per_cross,repeated_crossing_loss_db,jog_penalty_db,bend_placement_penalty_db,max_astar_pops,ripup_max_astar_pops,local_repair_max_shift_tracks,route_window_max_detour_tracks,effective_route_window_slack_um,grid_margin_tracks,stage_pitch_um,wire_pitch_um,x_start_um,x_end_um,astar_calls,ripup_passes,ripup_passes_executed,early_stop_enabled,early_stopped,n_logical,layer,perm_idx,seed,runtime_s,failure_rate
waksman_4x4,default,0-1-3-2,routed,4,4,0,0,15,5,4,I0-I1:4;I0-I3:2;I1-I2:2;I1-I3:4;I2-I3:3,1572.000000,3029.575192,1457.575192,1.192899,3.009394,1.816496,1.383788,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,10,42,0.999890,0.0
waksman_4x4,default,2-0-1-3,routed,4,4,0,0,14,5,4,I0-I1:3;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:4,1572.000000,3086.699082,1514.699082,1.180232,2.652428,1.472196,1.369850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,11,42,0.891916,0.0
waksman_4x4,default,3-1-2-0,routed,4,4,0,0,11,3,3,I0-I3:3;I1-I2:2;I2-I3:3,1572.000000,2908.699082,1336.699082,1.078598,2.702892,1.624294,1.130850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,2,3,1,True,False,4,physical,12,42,0.207623,0.0
waksman_4x4,default,1-0-2-3,routed,4,4,0,0,19,6,7,I0-I1:7;I0-I2:2;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:4,1572.000000,3445.822972,1873.822972,1.180232,3.623807,2.443575,1.806911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,13,42,1.409903,0.0
waksman_4x4,default,1-2-3-0,routed,4,4,0,0,13,5,3,I0-I1:2;I0-I2:2;I0-I3:3;I1-I2:2;I2-I3:3,1572.000000,3038.845100,1466.845100,1.180232,2.460019,1.279788,1.294673,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,9,3,2,True,False,4,physical,14,42,1.048581,0.0
waksman_4x4,default,0-2-1-3,routed,4,4,0,0,13,5,4,I0-I1:2;I0-I2:2;I0-I3:2;I1-I3:2;I2-I3:4,1572.000000,3062.407045,1490.407045,1.167565,2.652428,1.484863,1.310204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,15,42,0.544113,0.0
waksman_4x4,default,3-2-0-1,routed,4,4,0,0,11,1,6,I2-I3:6,1572.000000,3014.261027,1442.261027,1.088232,3.108975,2.020743,1.187381,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,16,42,0.716475,0.0
waksman_4x4,default,0-3-1-2,routed,4,4,0,0,12,4,4,I0-I1:2;I0-I2:2;I0-I3:2;I2-I3:4,1572.000000,2981.575192,1409.575192,1.091265,2.790184,1.698919,1.209788,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,17,42,0.745528,0.0
waksman_4x4,default,3-0-2-1,routed,4,4,0,0,10,3,3,I1-I2:2;I1-I3:2;I2-I3:3,1572.000000,2938.991118,1366.991118,1.088232,2.811559,1.723327,1.093496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,4,physical,18,42,0.329598,0.0
waksman_4x4,default,1-0-3-2,routed,4,4,0,0,16,5,7,I0-I1:3;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:7,1572.000000,3058.699082,1486.699082,1.180232,2.937177,1.756945,1.455850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,12,3,3,True,False,4,physical,19,42,6.782433,0.0
waksman_4x4,default,1-2-0-3,routed,4,4,0,0,14,5,4,I0-I1:2;I0-I2:3;I0-I3:2;I1-I3:2;I2-I3:4,1572.000000,3082.845100,1510.845100,1.180232,2.652428,1.472196,1.366673,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,20,42,0.629609,0.0
waksman_4x4,default,0-1-2-3,routed,4,4,0,0,16,6,4,I0-I1:4;I0-I2:2;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:4,1572.000000,3155.283155,1583.283155,1.192899,2.973844,1.780945,1.499142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,21,42,1.279645,0.0
waksman_4x4,default,0-2-3-1,routed,4,4,0,0,12,5,3,I0-I1:2;I0-I2:2;I0-I3:2;I1-I2:2;I2-I3:3,1572.000000,3018.407045,1446.407045,1.167565,2.443641,1.276076,1.238204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,8,3,2,True,False,4,physical,22,42,1.006976,0.0
waksman_4x4,default,3-1-0-2,routed,4,4,0,0,10,2,4,I1-I3:4;I2-I3:2,1572.000000,2896.991118,1324.991118,1.091265,2.463761,1.372496,1.072496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,2,3,1,True,False,4,physical,23,42,0.282983,0.0
spanke_benes_4x4,default,2-1-3-0,routed,4,4,0,0,8,2,3,I0-I1:3;I0-I2:2,2388.000000,3792.991118,1404.991118,1.432531,3.031150,1.598619,1.162496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,3,3,1,True,False,4,physical,0,42,0.632886,0.0
spanke_benes_4x4,default,0-3-2-1,routed,4,4,0,0,9,3,2,I0-I1:2;I0-I2:2;I0-I3:2,2388.000000,3839.283155,1451.283155,1.379565,2.814184,1.434619,1.233142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,4,3,1,True,False,4,physical,1,42,0.839022,0.0
spanke_benes_4x4,default,3-0-1-2,routed,4,4,0,0,9,2,4,I1-I2:4;I2-I3:2,2388.000000,3845.283155,1457.283155,1.445198,3.396525,1.951327,1.236142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,3,3,1,True,False,4,physical,2,42,0.510832,0.0
spanke_benes_4x4,default,3-2-1-0,routed,4,4,0,0,6,0,1,,2388.000000,3754.115008,1366.115008,1.366898,2.469517,1.102619,1.050558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,1,3,1,True,False,4,physical,3,42,0.374530,0.0
spanke_benes_4x4,default,2-0-3-1,routed,4,4,0,0,9,3,3,I0-I1:3;I0-I2:2;I1-I3:2,2388.000000,3841.283155,1453.283155,1.432531,3.031150,1.598619,1.234142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,4,3,1,True,False,4,physical,4,42,0.686882,0.0
spanke_benes_4x4,default,1-3-0-2,routed,4,4,0,0,9,3,3,I0-I1:2;I0-I2:3;I0-I3:2,2388.000000,3833.137137,1445.137137,1.379565,2.844986,1.465421,1.231319,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,3,3,1,True,False,4,physical,5,42,0.360561,0.0
spanke_benes_4x4,default,2-3-1-0,routed,4,4,0,0,7,1,2,I0-I1:2,2388.000000,3778.407045,1390.407045,1.379565,2.717476,1.337911,1.110204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,2,3,1,True,False,4,physical,6,42,0.546436,0.0
spanke_benes_4x4,default,1-3-2-0,routed,4,4,0,0,8,2,2,I0-I1:2;I0-I2:2,2388.000000,3790.991118,1402.991118,1.379565,2.725476,1.345911,1.161496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,3,3,1,True,False,4,physical,7,42,0.589204,0.0
spanke_benes_4x4,default,2-1-0-3,routed,4,4,0,0,11,3,4,I0-I1:3;I0-I3:4;I1-I2:3,2388.000000,3904.991118,1516.991118,1.432531,3.364566,1.932035,1.368496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,5,3,1,True,False,4,physical,8,42,0.477629,0.0
spanke_benes_4x4,default,2-3-0-1,routed,4,4,0,0,8,2,2,I0-I1:2;I2-I3:2,2388.000000,3826.699082,1438.699082,1.379565,2.814184,1.434619,1.181850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,3,3,1,True,False,4,physical,9,42,0.636875,0.0
spanke_benes_4x4,default,0-1-3-2,routed,4,4,0,0,11,3,6,I0-I1:6;I1-I2:2;I1-I3:2,2388.000000,3895.867229,1507.867229,1.510831,4.019575,2.508743,1.356434,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,6,3,1,True,False,4,physical,10,42,1.170219,0.0
spanke_benes_4x4,default,2-0-1-3,routed,4,4,0,0,12,3,4,I0-I2:3;I0-I3:4;I1-I2:4,2388.000000,3941.429174,1553.429174,1.445198,3.396525,1.951327,1.432965,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,6,3,1,True,False,4,physical,11,42,0.734864,0.0
spanke_benes_4x4,default,3-1-2-0,routed,4,4,0,0,7,1,2,I1-I2:2,2388.000000,3766.699082,1378.699082,1.379565,2.725476,1.345911,1.101850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,2,3,1,True,False,4,physical,12,42,0.563729,0.0
spanke_benes_4x4,default,1-0-2-3,routed,4,4,0,0,13,3,5,I0-I1:5;I0-I2:4;I2-I3:4,2388.000000,3967.721210,1579.721210,1.498164,3.702200,2.204035,1.493611,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,7,3,1,True,False,4,physical,13,42,0.836336,0.0
spanke_benes_4x4,default,1-2-3-0,routed,4,4,0,0,9,2,4,I0-I1:4;I1-I2:2,2388.000000,3817.283155,1429.283155,1.445198,3.348525,1.903327,1.222142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,4,3,1,True,False,4,physical,14,42,0.893554,0.0
spanke_benes_4x4,default,0-2-1-3,routed,4,4,0,0,13,4,4,I0-I1:2;I0-I2:4;I1-I2:3;I1-I3:4,2388.000000,3965.721210,1577.721210,1.445198,3.681941,2.236743,1.492611,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,7,3,1,True,False,4,physical,15,42,0.878137,0.0
spanke_benes_4x4,default,3-2-0-1,routed,4,4,0,0,7,1,2,I2-I3:2,2388.000000,3802.407045,1414.407045,1.379565,2.765476,1.385911,1.122204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,1,3,1,True,False,4,physical,16,42,0.163912,0.0
spanke_benes_4x4,default,0-3-1-2,routed,4,4,0,0,10,3,4,I0-I1:2;I0-I2:4;I2-I3:2,2388.000000,3869.575192,1481.575192,1.445198,3.396525,1.951327,1.295788,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,4,3,1,True,False,4,physical,17,42,0.755337,0.0
spanke_benes_4x4,default,3-0-2-1,routed,4,4,0,0,8,2,2,I1-I2:2;I1-I3:2,2388.000000,3814.991118,1426.991118,1.379565,2.765476,1.385911,1.173496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,2,3,1,True,False,4,physical,18,42,0.202052,0.0
spanke_benes_4x4,default,1-0-3-2,routed,4,4,0,0,10,3,5,I0-I1:5;I0-I2:2;I0-I3:2,2388.000000,3871.575192,1483.575192,1.498164,3.702200,2.204035,1.296788,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,5,3,1,True,False,4,physical,19,42,0.884690,0.0
spanke_benes_4x4,default,1-2-0-3,routed,4,4,0,0,12,3,4,I0-I1:4;I0-I2:3;I1-I3:4,2388.000000,3929.283155,1541.283155,1.445198,3.681941,2.236743,1.428142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,6,3,1,True,False,4,physical,20,42,0.967588,0.0
spanke_benes_4x4,default,0-1-2-3,routed,4,4,0,0,14,3,6,I0-I1:6;I1-I2:4;I2-I3:4,2388.000000,3992.013247,1604.013247,1.510831,4.019575,2.508743,1.553257,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,8,3,1,True,False,4,physical,21,42,1.280010,0.0
spanke_benes_4x4,default,0-2-3-1,routed,4,4,0,0,10,3,4,I0-I1:4;I0-I3:2;I1-I2:2,2388.000000,3865.575192,1477.575192,1.445198,3.348525,1.903327,1.293788,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,5,3,1,True,False,4,physical,22,42,1.056369,0.0
spanke_benes_4x4,default,3-1-0-2,routed,4,4,0,0,8,2,3,I1-I2:3;I1-I3:2,2388.000000,3808.845100,1420.845100,1.376531,2.962442,1.585911,1.171673,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,575.000000,2,3,1,True,False,4,physical,23,42,0.228406,0.0
spanke_benes_rect_4x4,default,2-1-3-0,routed,4,4,0,0,10,2,4,I0-I1:3;I0-I2:4,1968.000000,3557.822972,1589.822972,1.222531,3.186566,1.964035,1.364911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,5,3,1,True,False,4,physical,0,42,0.449623,0.0
spanke_benes_rect_4x4,default,0-3-2-1,routed,4,4,0,0,9,3,3,I0-I1:2;I0-I3:2;I2-I3:3,1968.000000,3468.845100,1500.845100,1.222531,2.894566,1.672035,1.261673,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,4,3,1,True,False,4,physical,1,42,0.770381,0.0
spanke_benes_rect_4x4,default,3-0-1-2,routed,4,4,0,0,9,2,4,I1-I2:2;I2-I3:4,1968.000000,3498.845100,1530.845100,1.171198,2.945559,1.774361,1.276673,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,3,3,1,True,False,4,physical,2,42,0.580322,0.0
spanke_benes_rect_4x4,default,3-2-1-0,routed,4,4,0,0,6,0,1,,1968.000000,3393.530935,1425.530935,1.156898,2.293641,1.136743,1.085265,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,1,3,1,True,False,4,physical,3,42,0.135781,0.0
spanke_benes_rect_4x4,default,2-0-3-1,routed,4,4,0,0,11,3,4,I0-I2:4;I0-I3:3;I1-I3:2,1968.000000,3562.553063,1594.553063,1.222531,3.154566,1.932035,1.411027,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,6,3,1,True,False,4,physical,4,42,0.690589,0.0
spanke_benes_rect_4x4,default,1-3-0-2,routed,4,4,0,0,9,3,2,I0-I1:2;I0-I3:2;I2-I3:2,1968.000000,3526.407045,1558.407045,1.169565,2.977559,1.807994,1.294204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,3,3,1,True,False,4,physical,5,42,0.482436,0.0
spanke_benes_rect_4x4,default,2-3-1-0,routed,4,4,0,0,7,1,2,I0-I1:2,1968.000000,3417.822972,1449.822972,1.169565,2.507476,1.337911,1.144911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,2,3,1,True,False,4,physical,6,42,0.274886,0.0
spanke_benes_rect_4x4,default,1-3-2-0,routed,4,4,0,0,8,2,2,I0-I1:2;I0-I2:2,1968.000000,3440.261027,1472.261027,1.169565,2.568184,1.398619,1.202381,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,3,3,1,True,False,4,physical,7,42,0.373098,0.0
spanke_benes_rect_4x4,default,2-1-0-3,routed,4,4,0,0,11,3,4,I0-I1:3;I0-I3:4;I2-I3:2,1968.000000,3620.115008,1652.115008,1.222531,3.243982,2.021451,1.443558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,5,3,1,True,False,4,physical,8,42,0.539832,0.0
spanke_benes_rect_4x4,default,2-3-0-1,routed,4,4,0,0,8,2,2,I0-I1:2;I2-I3:2,1968.000000,3472.115008,1504.115008,1.169565,2.636892,1.467327,1.219558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,2,3,1,True,False,4,physical,9,42,0.451077,0.0
spanke_benes_rect_4x4,default,0-1-3-2,routed,4,4,0,0,13,3,5,I0-I1:4;I1-I3:4;I2-I3:5,1968.000000,3621.283155,1653.283155,1.235198,3.507941,2.272743,1.534142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,8,3,1,True,False,4,physical,10,42,1.097817,0.0
spanke_benes_rect_4x4,default,2-0-1-3,routed,4,4,0,0,12,4,4,I0-I2:3;I0-I3:4;I1-I2:2;I2-I3:2,1968.000000,3648.699082,1680.699082,1.222531,3.243982,2.021451,1.502850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,6,3,1,True,False,4,physical,11,42,0.749948,0.0
spanke_benes_rect_4x4,default,3-1-2-0,routed,4,4,0,0,7,1,2,I1-I2:2,1968.000000,3439.822972,1471.822972,1.156898,2.600184,1.443287,1.155911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,2,3,1,True,False,4,physical,12,42,0.210636,0.0
spanke_benes_rect_4x4,default,1-0-2-3,routed,4,4,0,0,13,3,6,I0-I1:3;I0-I2:4;I2-I3:6,1968.000000,3627.429174,1659.429174,1.183865,3.358485,2.174619,1.535965,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,7,3,1,True,False,4,physical,13,42,0.908349,0.0
spanke_benes_rect_4x4,default,1-2-3-0,routed,4,4,0,0,11,2,4,I0-I1:4;I1-I2:4,1968.000000,3582.115008,1614.115008,1.235198,3.503941,2.268743,1.424558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,6,3,1,True,False,4,physical,14,42,0.585339,0.0
spanke_benes_rect_4x4,default,0-2-1-3,routed,4,4,0,0,13,5,4,I0-I1:2;I0-I2:2;I1-I2:3;I1-I3:4;I2-I3:2,1968.000000,3649.137137,1681.137137,1.235198,3.471941,2.236743,1.549319,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,7,3,1,True,False,4,physical,15,42,0.972897,0.0
spanke_benes_rect_4x4,default,3-2-0-1,routed,4,4,0,0,7,1,2,I2-I3:2,1968.000000,3447.822972,1479.822972,1.156898,2.636892,1.479994,1.159911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,1,3,1,True,False,4,physical,16,42,0.251670,0.0
spanke_benes_rect_4x4,default,0-3-1-2,routed,4,4,0,0,10,3,4,I0-I1:2;I0-I2:2;I2-I3:4,1968.000000,3523.137137,1555.137137,1.171198,2.945559,1.774361,1.336319,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,4,3,1,True,False,4,physical,17,42,0.808571,0.0
spanke_benes_rect_4x4,default,3-0-2-1,routed,4,4,0,0,8,2,3,I1-I3:2;I2-I3:3,1968.000000,3444.553063,1476.553063,1.222531,2.853150,1.630619,1.202027,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,3,3,1,True,False,4,physical,18,42,0.461902,0.0
spanke_benes_rect_4x4,default,1-0-3-2,routed,4,4,0,0,12,3,5,I0-I1:3;I0-I3:4;I2-I3:5,1968.000000,3596.991118,1628.991118,1.235198,3.507941,2.272743,1.474496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,7,3,1,True,False,4,physical,19,42,0.886431,0.0
spanke_benes_rect_4x4,default,1-2-0-3,routed,4,4,0,0,12,3,4,I0-I1:4;I1-I3:4;I2-I3:2,1968.000000,3644.407045,1676.407045,1.235198,3.503941,2.268743,1.503204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,470.000000,6,3,1,True,False,4,physical,20,42,0.673709,0.0
